sentence,hate,category
সকল অশুভ শক্তিকে পিছনে ফেলে বারেবারে জয় হবে তাদেরই যারা সত্যের পথে অবিচল। আপনার দীর্ঘায়ু কামনা করি স্যার।,0,"meme, tiktok and others"
সকল বাংলাদেশি জনগণ কে জিজ্ঞাসা করছি যে সালে যে লক্ষ নারী রেপ হয়েছিলতা ভারতবর্ষ করেনি করেছে পাকিস্তান কিন্তু দেখতে পাচ্ছি যে সবাই পাকিস্তানের পক্ষে কারণ সবাই মুসলমান তাহলে কি যে নারী দের পাকিস্তান রেপ করে ছিলো তারা কোনো অপরাধ করেনি না মুসলমানরাই তো রেপ করে ছিলো বলে তাই কোনো ব্যাপারই নয় আজ বহু বাংলাদেশি রীতিমতো অবৈধ ভাবে বনগাঁ ক্যানিং মুশিদাবাদ হয়ে পশ্চিমবঙ্গে আসছে রোজগারের আশায় এবং তাদের আশ্রয় এবং কাজের ব্যবস্থা করে দিচ্ছে কিন্তু এই হিন্দু বাঙালিরাই তবুও যেহেতু আমরা মুসলমান নই তাই যাই ভালো কিছু করিনা কেন আমরা হয়ে যাই মালাউন কাফের প্রস্রাব খেকো আরও নানা নোংরা গালা গালি হিন্দু মা বোন দের নিয়ে আমাদের পরিচয় হয়ে ওঠে চিকিৎসার জন্য যে বাঙালি ডাক্তার টি কলকাতায় বাংলাদেশি মুসলমানের ভগবান হয়সেই বাংলাদেশীই বাংলাদেশে গিয়ে সেই ডাক্তারের মা বোন কে ধর্ষণ করে ইন্ডিয়া কে মুসলিম রাষ্ট্র করবার নিদান দেয় সত্যিই খুবই সুন্দর মানসিকতা,0,"calltoviolence, crime, gender, geopolitical, religious, slander"
সকল রহিংগাদের সকল সুযোগ বন্ধ করে দেওয়া উচিত,0,"meme, tiktok and others"
সকলকে নাগিরও ফিরিয়ে দেয়া হোক,0,"meme, tiktok and others"
সকলকে বলবো চ্যানেলের নামে ক্লেইম করো,0,"meme, tiktok and others"
সকলেই অাললাহর চাকর এতে সমস্যা কি,0,"meme, tiktok and others"
সকলের জন্ম তাং মৃত্যু তাং বলবেনকারো বলেন কারো বলেনএটা কেমন কথা,0,"meme, tiktok and others"
সকিব খান ঠিক বলছে,0,"meme, tiktok and others"
সচেতনতা ই যেনো নোংরামির পাথেয় ডাক্তারের দুইটা উদাহরণের জন্য উন্মক্ত করার প্রয়োজন ছিলো সব বেয়াদপ একসাথে হলে যা হয়,0,"meme, tiktok and others"
সটিক,0,"meme, tiktok and others"
সঠিক কথা বলেছেন ৷,0,"meme, tiktok and others"
সঠিক কথা বলেছেন আপনি আপনারা কী সহমত হলে লাইক দিন,0,"meme, tiktok and others"
সঠিক কথাই বলেছেন শাকিব,0,"meme, tiktok and others"
সঠিক কাজ করছে পুলিশ ভাইয়েরা সেলুট পুলিশ ভাইদের,0,"meme, tiktok and others"
সঠিক ডিসিশান ত্রই ভাবে সাজা দিলে হয়তো আর কোনো মেয়েকে ত্রই ভাবে মরতে হবে না যথাসিঘ্রি ফাসির কার্যক্রম করা হোক,0,"meme, tiktok and others"
সঠিক তদন্ত করে সঠিক বিচার করা হোক যেই অন্যায় করেছে তাকে আইনের আওতায় আনা হোক,0,"meme, tiktok and others"
